Date,Date_quarter,log_GPRD,logdiff_GPRD,diff_GPRD,GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
2022-07-01,2022.5,482.328808636946,-1965.82816175649,-2701.83886765408,124.373369565217,104.278913043478,464.706916556907,-3209.76699999354,-3946.6801242236,152.69347826087,502.843250182246,-1623.40036010078,-2691.37744863831
2022-10-01,2022.75,479.248649459228,-308.015917771786,-377.250000000004,120.600869565217,104.636195652174,465.048953051294,34.2036494386548,35.7282608695641,145.123043478261,497.75819582959,-508.505435265619,-757.043478260869
2023-01-01,2023,467.009300827252,-1223.9348631976,-1389.32028985507,106.707666666667,90.9268888888889,451.005576479958,-1404.33765713363,-1370.9306763285,124.950555555556,482.791810349401,-1496.63854801889,-2017.24879227053
2023-04-01,2023.25,466.307203525514,-70.2097301737695,-74.6567765567775,105.961098901099,92.0557142857144,452.239398381549,123.382190159128,112.882539682545,120.793076923077,479.407897361899,-338.391298750202,-415.747863247867
2023-07-01,2023.5,460.320956958307,-598.624656720745,-615.696846631637,99.8041304347826,79.2505434782609,437.261427050373,-1497.7971331176,-1280.51708074535,119.35152173913,478.207310292669,-120.058706923061,-144.155518394651
2023-10-01,2023.75,509.159463838624,4883.85068803179,6284.4891304348,162.649021739131,192.711847826087,526.119605680008,8885.81786296355,11346.1304347826,158.405543478261,506.515847547415,2830.85372547463,3905.40217391304
2024-01-01,2024,497.075226642303,-1208.42371963213,-1851.37470138558,144.135274725275,174.409340659341,516.140506886715,-997.909879329336,-1830.25071667464,131.773076923077,488.108132899469,-1840.77146479457,-2663.2466555184
2024-04-01,2024.25,489.428090776394,-764.713586590955,-1061.13186813186,133.523956043956,134.222527472528,489.949907537181,-2619.05993495345,-4018.68131868131,139.284285714286,493.651706547968,554.357364849903,751.12087912089
2024-07-01,2024.5,478.15000967833,-1127.80810980633,-1424.0803870043,119.283152173913,130.742826086957,487.323223403599,-262.668413358188,-347.970138557102,115.213152173913,474.678390992143,-1897.33155558252,-2407.11335403727
2024-10-01,2024.75,487.813525350331,966.351567200087,1210.22826086956,131.385434782609,141.875108695652,495.494715437213,817.149203361424,1113.22826086956,129.676304347826,486.504137877817,1182.57468856743,1446.31521739131
2025-01-01,2025,492.406583964649,459.30586143183,617.53429951691,137.560777777778,132.684333333333,488.797287357969,-669.742807924376,-919.077536231876,145.468222222222,497.995765878695,1149.16280008774,1579.19178743961
2025-04-01,2025.25,508.321195834183,1591.46118695339,2373.05079365079,161.291285714286,148.599571428571,500.125524821874,1132.82374639051,1591.52380952381,190.29,524.854922431392,2685.9156552697,4482.17777777778
